locus_tag	GRYC_note
CAGL0G03795g	highly similar to uniprot|P10592 Saccharomyces cerevisiae YLL024c SSA2 or uniprot|P10591 Saccharomyces cerevisiae YAL005c SSA1 or uniprot|P09435 Saccharomyces cerevisiae YBL075c SSA3 or uniprot|P22202 Saccharomyces cerevisiae YER103w SSA4
CAGL0G03861g	similar to uniprot|P53230 Saccharomyces cerevisiae YGR046w
CAGL0G03883g	highly similar to uniprot|P31539 Saccharomyces cerevisiae YLL026w HSP104 heat shock protein
CAGL0G03905g	similar to uniprot|Q07821 Saccharomyces cerevisiae YLL027w ISA1
CAGL0G03927g	highly similar to uniprot|Q07824 Saccharomyces cerevisiae YLL028w TPO1 polyamine transport protein
CAGL0G03949g	no similarity
CAGL0G03971g	similar to uniprot|Q07825 Saccharomyces cerevisiae YLL029w
CAGL0G03993g	no similarity possibly noncoding
CAGL0G04015g	highly similar to uniprot|Q07830 Saccharomyces cerevisiae YLL031c GPI13
CAGL0G04037g	similar to uniprot|Q07834 Saccharomyces cerevisiae YLL032c
CAGL0G04059g	highly similar to uniprot|Q04673 Saccharomyces cerevisiae YLR005w SSL1
CAGL0G04081g	highly similar to uniprot|Q07904 Saccharomyces cerevisiae YLR004c
CAGL0G04103g	similar to uniprot|P27351 Saccharomyces cerevisiae YJR005w YAP80
CAGL0G04125g	weakly similar to uniprot|P20840 Saccharomyces cerevisiae YJR004c SAG1 alpha-agglutinin
CAGL0G04147g	similar to uniprot|P49775 Saccharomyces cerevisiae YDR305c dinucleoside 5 5
CAGL0G04169g	similar to uniprot|Q06640 Saccharomyces cerevisiae YDR306c
CAGL0G04191g	some similarities with uniprot|P53298 Saccharomyces cerevisiae YGR179c
CAGL0G04213g	similar to uniprot|P49723 Saccharomyces cerevisiae YGR180c RNR4 ribonucleoside-diphosphate reductase
CAGL0G04279g	weakly similar to uniprot|P40549 Saccharomyces cerevisiae YIL014w MNT3
CAGL0G04345g	similar to uniprot|P47025 Saccharomyces cerevisiae YJL112w MDV1
CAGL0G04367g	highly similar to uniprot|P42943 Saccharomyces cerevisiae YJL111w CCT7 component of chaperonin-containing T-complex
CAGL0G04389g	some similarities with uniprot|P42944 Saccharomyces cerevisiae YJL110c GZF3 transcriptional repressor
CAGL0G04411g	similar to uniprot|P42945 Saccharomyces cerevisiae YJL109c
CAGL0G04433g	similar to uniprot|P42946 Saccharomyces cerevisiae YJL108c PRM10
CAGL0G04455g	similar to uniprot|P32581 Saccharomyces cerevisiae YJL106w IME2 ser/thr protein kinase
CAGL0G04499g	similar to uniprot|P42948 Saccharomyces cerevisiae YJL105w
CAGL0G04521g	similar to uniprot|P42949 Saccharomyces cerevisiae YJL104w
CAGL0G04543g	similar to uniprot|Q03390 Saccharomyces cerevisiae YDR486c
CAGL0G04565g	weakly similar to uniprot|P40960 Saccharomyces cerevisiae YDR488c PAC11
CAGL0G04587g	similar to uniprot|Q03406 Saccharomyces cerevisiae YDR489w
CAGL0G04609g	similar to uniprot|Q12236 Saccharomyces cerevisiae YOL100w PKH2
CAGL0G04631g	similar to uniprot|Q03419 Saccharomyces cerevisiae YDR492w
CAGL0G04653g	similar to uniprot|Q03429 Saccharomyces cerevisiae YDR493w
CAGL0G04675g	some similarities with uniprot|Q03430 Saccharomyces cerevisiae YDR494w
CAGL0G04697g	similar to uniprot|P23643 Saccharomyces cerevisiae YDR495c VPS3 vacuolar sorting protein
CAGL0G04719g	similar to uniprot|Q12271 Saccharomyces cerevisiae YOR109w INP53 or uniprot|P50942 Saccharomyces cerevisiae YNL106c PIE3 phosphatidylinositol phosphate phosphatases
CAGL0G04741g	highly similar to uniprot|P06208 Saccharomyces cerevisiae YNL104c LEU4 2-isopropylmalalate synthase or uniprot|Q12166 Saccharomyces cerevisiae YOR108w
CAGL0G04763g	some similarities with uniprot|Q99188 Saccharomyces cerevisiae YOR107w RGS2
CAGL0G04785g	no similarity
CAGL0G04807g	similar to uniprot|Q12241 Saccharomyces cerevisiae YOR106w VAM3 syntaxin
CAGL0G04829g	similar to uniprot|P50109 Saccharomyces cerevisiae YML017w PSP2 suppressor of DNA polymerase alpha mutation
CAGL0G04851g	highly similar to uniprot|P40319 Saccharomyces cerevisiae YLR372w SUR4 sterol isomerase fatty acid elongase
CAGL0G04873g	similar to uniprot|P51862 Saccharomyces cerevisiae YLR371w ROM2 GDP/GTP exchange factor for RHO1P
CAGL0G04895g	highly similar to uniprot|Q05933 Saccharomyces cerevisiae YLR370c ARC18
CAGL0G04917g	highly similar to uniprot|Q05931 Saccharomyces cerevisiae YLR369w SSQ1
CAGL0G04939g	weakly similar to uniprot|Q05930 Saccharomyces cerevisiae YLR368w
CAGL0G04961g	similar to uniprot|Q05926 Saccharomyces cerevisiae YLR364w
CAGL0G04983g	highly similar to uniprot|Q3E747 Saccharomyces cerevisiae YLR363wa
CAGL0G05005g	similar to uniprot|Q12129 Saccharomyces cerevisiae YLR363c NMD4 NAM7P interacting protein
CAGL0G05027g	highly similar to uniprot|P05756 Saccharomyces cerevisiae YDR064w YS15
CAGL0G05049g	highly similar to uniprot|Q12156 Saccharomyces cerevisiae YDR063w
CAGL0G05071g	highly similar to uniprot|P40970 Saccharomyces cerevisiae YDR062w LCB2 serine C-palmitoyltransferase subunit
CAGL0G05093g	similar to uniprot|Q12298 Saccharomyces cerevisiae YDR061w
CAGL0G05115g	highly similar to uniprot|P38203 Saccharomyces cerevisiae YBL026w SNP3 Sm-like
CAGL0G05159g	similar to uniprot|Q12167 Saccharomyces cerevisiae YDR065w
CAGL0G05181g	similar to uniprot|P40084 Saccharomyces cerevisiae YER139c or uniprot|Q12378 Saccharomyces cerevisiae YDR066c
CAGL0G05203g	highly similar to uniprot|Q12454 Saccharomyces cerevisiae YDR067c
CAGL0G05225g	similar to uniprot|P54858 Saccharomyces cerevisiae YDR068w DOS1 involved in genome stability
CAGL0G05247g	similar to uniprot|P32571 Saccharomyces cerevisiae YDR069c DOA4 ubiquitin-specific protease
CAGL0G05269g	similar to uniprot|Q12497 Saccharomyces cerevisiae YDR070c
CAGL0G05291g	highly similar to uniprot|Q12447 Saccharomyces cerevisiae YDR071c
CAGL0G05313g	similar to uniprot|P38954 Saccharomyces cerevisiae YDR072c IPT1 mannosyl diphosphorylinositol ceramide synthase
CAGL0G05329g	similar to uniprot|P38956 Saccharomyces cerevisiae YDR073w SNF11 transcription regulatory protein
CAGL0G05335g	highly similar to uniprot|P31688 Saccharomyces cerevisiae YDR074w TPS2 alpha alpha-trehalose-phosphate synthase
CAGL0G05357g	highly similar to uniprot|P40165 Saccharomyces cerevisiae YNL200c
CAGL0G05379g	similar to uniprot|Q01722 Saccharomyces cerevisiae YNL199c GCR2 glycolytic genes transcriptional activator
CAGL0G05401g	similar to uniprot|P34761 Saccharomyces cerevisiae YNL197c WHI3 involved in regulation of cell size
CAGL0G05423g	similar to uniprot|P09932 Saccharomyces cerevisiae YDL227c HO homothallic switching endonuclease
CAGL0G05445g	similar to uniprot|P35197 Saccharomyces cerevisiae YDL226c GCS1 ADP-ribosylation factor GTPase-activating protein
CAGL0G05467g	similar to uniprot|Q01722 Saccharomyces cerevisiae YNL199c GCR2 glycolytic genes transcriptional activator
CAGL0G05489g	similar to uniprot|Q07657 Saccharomyces cerevisiae YDL225w SHS1
CAGL0G05511g	similar to uniprot|P34761 Saccharomyces cerevisiae YNL197c WHI3 involved in regulation of cell size
CAGL0G05522g	no similarity
CAGL0G05544g	no similarity
CAGL0G05566g	similar to uniprot|Q07651 Saccharomyces cerevisiae YDL222c
CAGL0G05588g	weakly similar to uniprot|P32797 Saccharomyces cerevisiae YDL220c CDC13
CAGL0G05610g	highly similar to uniprot|Q07648 Saccharomyces cerevisiae YDL219w
CAGL0G05632g	similar to uniprot|Q07629 Saccharomyces cerevisiae YDL218w
CAGL0G05654g	highly similar to uniprot|Q12328 Saccharomyces cerevisiae YDL217c TIM22
CAGL0G05676g	similar to uniprot|Q12468 Saccharomyces cerevisiae YDL216c
CAGL0G05698g	highly similar to uniprot|P33327 Saccharomyces cerevisiae YDL215c GDH2
CAGL0G05720g	similar to uniprot|P22211 Saccharomyces cerevisiae YNL183c NPR1 ser/thr protein kinase
CAGL0G05742g	similar to uniprot|Q07623 Saccharomyces cerevisiae YDL213c
CAGL0G05764g	similar to uniprot|P53879 Saccharomyces cerevisiae YNL180c RHO5
CAGL0G05786g	similar to uniprot|Q02774 Saccharomyces cerevisiae YDL212w SHR3
CAGL0G05808g	weakly similar to uniprot|P53882 Saccharomyces cerevisiae YNL176c
CAGL0G05830g	weakly similar to uniprot|P38845 Saccharomyces cerevisiae YHR146w
CAGL0G05852g	similar to uniprot|P06773 Saccharomyces cerevisiae YHR144c DCD1 deoxycytidylate deaminase
CAGL0G05874g	highly similar to uniprot|P40422 Saccharomyces cerevisiae YHR143wa RPC10 DNA-directed RNA polymerases I II III
CAGL0G05896g	similar to uniprot|P38844 Saccharomyces cerevisiae YHR143w
CAGL0G05918g	highly similar to uniprot|P38843 Saccharomyces cerevisiae YHR142w CHS7
CAGL0G05940g	highly similar to uniprot|P02405 Saccharomyces cerevisiae YNL162w RPL41A or uniprot|P02405 Saccharomyces cerevisiae YHR141c RPL41B
CAGL0G05962g	similar to uniprot|P38842 Saccharomyces cerevisiae YHR140w
CAGL0G05984g	some similarities with uniprot|P13130 Saccharomyces cerevisiae YHR139c SPS100 sporulation-specific wall maturation protein
CAGL0G06006g	similar to uniprot|P38841 Saccharomyces cerevisiae YHR138c
CAGL0G06028g	similar to uniprot|P38840 Saccharomyces cerevisiae YHR137w ARO9 aromatic amino acid aminotransferase II
CAGL0G06050g	no similarity
CAGL0G06072g	similar to uniprot|P38836 Saccharomyces cerevisiae YHR132c ECM14 involved in cell wall biogenesis and architecture
CAGL0G06094g	highly similar to uniprot|Q9P305 Saccharomyces cerevisiae YHR132wa
CAGL0G06116g	similar to uniprot|P38838 Saccharomyces cerevisiae YHR134w WSS1
CAGL0G06138g	similar to uniprot|P23291 Saccharomyces cerevisiae YHR135c YCK1
CAGL0G06160g	no similarity
CAGL0G06182g	similar to uniprot|P38835 Saccharomyces cerevisiae YHR131c
CAGL0G06226g	similar to uniprot|P07866 Saccharomyces cerevisiae YAL024c LTE1
CAGL0G06248g	highly similar to uniprot|P10962 Saccharomyces cerevisiae YAL025c MAK16
CAGL0G06270g	highly similar to uniprot|P39524 Saccharomyces cerevisiae YAL026c DRS2
CAGL0G06292g	similar to uniprot|P39735 Saccharomyces cerevisiae YAL027w
CAGL0G06314g	some similarities with uniprot|P39734 Saccharomyces cerevisiae YAL028w
CAGL0G06336g	similar to uniprot|P32492 Saccharomyces cerevisiae YAL029c MYO4 or uniprot|P19524 Saccharomyces cerevisiae YOR326w MYO2
CAGL0G06358g	highly similar to uniprot|P31109 Saccharomyces cerevisiae YAL030W SNC1
CAGL0G06380g	similar to uniprot|P41913 Saccharomyces cerevisiae YOR355w GDS1
CAGL0G06402g	similar to uniprot|Q08822 Saccharomyces cerevisiae YOR356w
CAGL0G06424g	highly similar to uniprot|Q08826 Saccharomyces cerevisiae YOR357c GRD19
CAGL0G06446g	no similarity
CAGL0G06468g	similar to uniprot|P53932 Saccharomyces cerevisiae YNL095c and similar to uniprot|Q99252 Saccharomyces cerevisiae YOR092w ECM3
CAGL0G06490g	highly similar to uniprot|P26786 Saccharomyces cerevisiae YOR096w RP30 or uniprot|P48164 Saccharomyces cerevisiae YNL096c RPS7B
CAGL0G06556g	similar to uniprot|P50947 Saccharomyces cerevisiae YNL097c PHO23
CAGL0G06578g	highly similar to uniprot|P50946 Saccharomyces cerevisiae YNL099c
CAGL0G06600g	similar to uniprot|P50945 Saccharomyces cerevisiae YNL100w
CAGL0G06622g	similar to uniprot|P50944 Saccharomyces cerevisiae YNL101w
CAGL0G06644g	weakly similar to CA5601|IPF556 Candida albicans
CAGL0G06666g	highly similar to uniprot|P13382 Saccharomyces cerevisiae YNL102w CDC17
CAGL0G06688g	weakly similar to uniprot|P32389 Saccharomyces cerevisiae YNL103w MET4 transcriptional activator of sulfur metabolism
CAGL0G06710g	no similarity
CAGL0G06732g	highly similar to uniprot|P06208 Saccharomyces cerevisiae YNL104c LEU4 2-isopropylmalalate synthase
CAGL0G06754g	highly similar to uniprot|P25342 Saccharomyces cerevisiae YCR002c CDC10 cell division control protein
CAGL0G06776g	similar to uniprot|P25348 Saccharomyces cerevisiae YCR003w MRPL32
CAGL0G06798g	similar to uniprot|Q3E772 Saccharomyces cerevisiae YGR169C-A
CAGL0G06820g	similar to uniprot|P47065 Saccharomyces cerevisiae YJL023c PET130
CAGL0G06842g	weakly similar to uniprot|P47068 Saccharomyces cerevisiae YJL020c
CAGL0G06864g	similar to uniprot|P47069 Saccharomyces cerevisiae YJL019w
CAGL0G06886g	some similarities with uniprot|P47071 Saccharomyces cerevisiae YJL016w
CAGL0G06908g	highly similar to uniprot|P39077 Saccharomyces cerevisiae YJL014w CCT3
CAGL0G06930g	similar to uniprot|P47074 Saccharomyces cerevisiae YJL013c MAD3 spindle-assembly checkpoint protein
CAGL0G06952g	similar to uniprot|P47075 Saccharomyces cerevisiae YJL012c VTC4
CAGL0G06974g	similar to uniprot|P47076 Saccharomyces cerevisiae YJL011c
CAGL0G06996g	no similarity
CAGL0G07018g	similar to uniprot|Q03730 Saccharomyces cerevisiae YML018c
CAGL0G07040g	similar to uniprot|Q03723 Saccharomyces cerevisiae YML019w OST6 N-oligosaccharyltransferase complex subunit
CAGL0G07062g	similar to uniprot|Q03722 Saccharomyces cerevisiae YML020w
CAGL0G07084g	similar to uniprot|P12887 Saccharomyces cerevisiae YML021c UNG1 uracil-DNA glycosylase
CAGL0G07106g	highly similar to uniprot|P49435 Saccharomyces cerevisiae YML022w APT1 adenine phosphoribosyltransferase
CAGL0G07128g	similar to uniprot|Q03718 Saccharomyces cerevisiae YML023c
CAGL0G07183g	encodes gag, pol, protease, reverse transcriptase,RNaseH and integrase of gb|AY673967 Candida glabrata Tcg3 LTR retrotransposon (Ty3/gypsy superfamily)
CAGL0G07183g	encodes gag of gb|AY673967 Candida glabrata Tcg3 LTR retrotransposon (Ty3/gypsy superfamily)
CAGL0G07205g	similar to uniprot|P51998 Saccharomyces cerevisiae YML025c YML6
CAGL0G07227g	highly similar to uniprot|P35271 Saccharomyces cerevisiae YML026c RPS18EB and highly similar to uniprot|P35271 Saccharomyces cerevisiae YDR450w RPS18EA
CAGL0G07249g	similar to uniprot|P34161 Saccharomyces cerevisiae YML027w YOX1 homoeodomain protein
CAGL0G07271g	highly similar to uniprot|P34760 Saccharomyces cerevisiae YML028w TSA1
CAGL0G07293g	weakly similar to uniprot|Q03714 Saccharomyces cerevisiae YML029w
CAGL0G07315g	highly similar to uniprot|Q03713 Saccharomyces cerevisiae YML030w
CAGL0G07337g	highly similar to uniprot|Q04121 Saccharomyces cerevisiae YDR456w NHX1 NA+-H+ antiporter
CAGL0G07359g	similar to uniprot|P32500 Saccharomyces cerevisiae YML031w NDC1 nuclear envelope protein
CAGL0G07381g	similar to uniprot|P06778 Saccharomyces cerevisiae YML032c RAD52 recombination and DNA repair protein
CAGL0G07403g	similar to uniprot|Q03707 Saccharomyces cerevisiae YML034w SRC1
CAGL0G07425g	highly similar to uniprot|P15274 Saccharomyces cerevisiae YML035c AMD1 AMP deaminase
CAGL0G07447g	some similarities with uniprot|Q12467 Saccharomyces cerevisiae YPL168w
CAGL0G07469g	similar to uniprot|P14906 Saccharomyces cerevisiae YOR254c SEC63
CAGL0G07491g	similar to uniprot|P46985 Saccharomyces cerevisiae YJL183w MNN11
CAGL0G07513g	similar to uniprot|P22135 Saccharomyces cerevisiae YJL180c ATP12 F1F0-ATPase complex assembly protein
CAGL0G07529g	highly similar to uniprot|P46988 Saccharomyces cerevisiae YJL179w PFD1
CAGL0G07535g	highly similar to uniprot|Q08746 Saccharomyces cerevisiae YOR294w RRS1 regulator of ribosome synthesis
CAGL0G07557g	similar to uniprot|Q08747 Saccharomyces cerevisiae YOR295w
CAGL0G07579g	similar to uniprot|Q08748 Saccharomyces cerevisiae YOR296w
CAGL0G07601g	highly similar to uniprot|P38355 Saccharomyces cerevisiae YBR287w
CAGL0G07623g	similar to uniprot|P37302 Saccharomyces cerevisiae YBR286w APE3 vacuolar aminopeptidase Y
CAGL0G07645g	no similarity
CAGL0G07667g	similar to uniprot|P47032 Saccharomyces cerevisiae YJL079c PRY1
CAGL0G07689g	highly similar to uniprot|P36018 Saccharomyces cerevisiae YKR014c YPT52 GTP-binding protein
CAGL0G07711g	similar to uniprot|P36112 Saccharomyces cerevisiae YKR016w
CAGL0G07733g	highly similar to uniprot|P36113 Saccharomyces cerevisiae YKR017c
CAGL0G07755g	similar to uniprot|P53038 Saccharomyces cerevisiae YGR099w TEL2 involved in controlling telomere length and position effect
CAGL0G07777g	highly similar to uniprot|P53258 Saccharomyces cerevisiae YGR100w MIC1
CAGL0G07799g	similar to uniprot|P53259 Saccharomyces cerevisiae YGR101w
CAGL0G07821g	similar to uniprot|P53260 Saccharomyces cerevisiae YGR102c
CAGL0G07843g	highly similar to uniprot|P53261 Saccharomyces cerevisiae YGR103w
CAGL0G07865g	similar to uniprot|P32585 Saccharomyces cerevisiae YGR104c SRB5
CAGL0G07881g	highly similar to uniprot|P41806 Saccharomyces cerevisiae YGR105w VMA21 vacuolar ATPase assembly integral membrane protein
CAGL0G07887g	similar to uniprot|P53262 Saccharomyces cerevisiae YGR106c
CAGL0G07909g	highly similar to uniprot|P53731 Saccharomyces cerevisiae YNR035c ARC35
CAGL0G07931g	highly similar to uniprot|P53732 Saccharomyces cerevisiae YNR036c
CAGL0G07953g	highly similar to uniprot|P53733 Saccharomyces cerevisiae YNR037c RSM19
CAGL0G07975g	similar to uniprot|P53734 Saccharomyces cerevisiae YNR038w DBP6 RNA helicase
CAGL0G07997g	similar to uniprot|P53735 Saccharomyces cerevisiae YNR039c ZRG17
CAGL0G08019g	similar to uniprot|Q03193 Saccharomyces cerevisiae YDR090c
CAGL0G08041g	highly similar to uniprot|Q03195 Saccharomyces cerevisiae YDR091c
CAGL0G08063g	highly similar to uniprot|P52490 Saccharomyces cerevisiae YDR092w UBC13 E2 ubiquitin-conjugating enzyme
CAGL0G08085g	highly similar to uniprot|Q12675 Saccharomyces cerevisiae YDR093w
CAGL0G08107g	weakly similar to uniprot|Q03833 Saccharomyces cerevisiae YDR096w GIS1 DNA damage-responsive repressor of PHR1
CAGL0G08129g	similar to uniprot|Q03834 Saccharomyces cerevisiae YDR097c MSH6 DNA mismatch repair protein
CAGL0G08151g	highly similar to uniprot|Q03835 Saccharomyces cerevisiae YDR098c GRX3 glutaredoxin protection against oxidative and osmotic stress
CAGL0G08173g	highly similar to uniprot|P61864 Saccharomyces cerevisiae YLR167w UBI3 Fusion protein that is cleaved to yield a ribosomal protein of the small (40S) subunit and ubiquitin
CAGL0G08195g	similar to uniprot|P35200 Saccharomyces cerevisiae YLR168c MSF1
CAGL0G08217g	similar to uniprot|Q06551 Saccharomyces cerevisiae YLR246w ERF2
CAGL0G08228g	weakly similar to uniprot|Q06549 Saccharomyces cerevisiae YLR245c CDD1 cytidine
CAGL0G08250g	highly similar to uniprot|Q01662 Saccharomyces cerevisiae YLR244c MAP1 methionine aminopeptidase
CAGL0G08272g	highly similar to uniprot|P39079 Saccharomyces cerevisiae YDR188w CCT6
CAGL0G08294g	highly similar to uniprot|Q06543 Saccharomyces cerevisiae YLR243w
CAGL0G08316g	similar to uniprot|Q06541 Saccharomyces cerevisiae YLR242c ARV1
CAGL0G08338g	highly similar to uniprot|Q06538 Saccharomyces cerevisiae YLR241w
CAGL0G08360g	similar to uniprot|P22543 Saccharomyces cerevisiae YLR240w VPS34 phosphatidylinositol 3-kinase
CAGL0G08382g	similar to uniprot|P42073 Saccharomyces cerevisiae YDR195w REF2 RNA 3 -end formation protein
CAGL0G08404g	similar to uniprot|Q06005 Saccharomyces cerevisiae YLR239c lipoic acid ligase
CAGL0G08426g	similar to uniprot|Q06001 Saccharomyces cerevisiae YLR238w
CAGL0G08448g	highly similar to uniprot|Q05998 Saccharomyces cerevisiae YLR237w THI7 thiamin transport protein
CAGL0G08470g	highly similar to uniprot|P13099 Saccharomyces cerevisiae YLR234w TOP3 DNA topoisomerase III
CAGL0G08492g	some similarities with uniprot|P17214 Saccharomyces cerevisiae YLR233c EST1 telomere elongation protein
CAGL0G08558g	highly similar to uniprot|Q00245 Saccharomyces cerevisiae YIL118w RHO3
CAGL0G08602g	some similarities with uniprot|P23250 Saccharomyces cerevisiae YIL119c RPI1 negative regulator of ras-cAMP pathway
CAGL0G08624g	similar to uniprot|P40474 Saccharomyces cerevisiae YIL121w
CAGL0G08646g	some similarities with uniprot|P40473 Saccharomyces cerevisiae YIL122w
CAGL0G08668g	similar to uniprot|P53616 Saccharomyces cerevisiae YNL066w SUN4 or uniprot|P40472 Saccharomyces cerevisiae YIL123w SIM1
CAGL0G08690g	similar to uniprot|P40471 Saccharomyces cerevisiae YIL124w AYR1 1-Acyldihydroxyacetone-phosphate reductase
CAGL0G08712g	highly similar to uniprot|P20967 Saccharomyces cerevisiae YIL125w KGD1 2-oxoglutarate dehydrogenase complex E1 component
CAGL0G08734g	highly similar to uniprot|P05738 Saccharomyces cerevisiae YGL147c RPL9A or uniprot|P51401 Saccharomyces cerevisiae YNL067w RPL9B
CAGL0G08756g	highly similar to uniprot|P32597 Saccharomyces cerevisiae YIL126w STH1 subunit of the RSC complex
CAGL0G08778g	similar to uniprot|P40470 Saccharomyces cerevisiae YIL127c
CAGL0G08800g	similar to uniprot|P40469 Saccharomyces cerevisiae YIL128w MET18 involved in NER repair and RNA polymerase II transcription
